id,partida_id,tipo_partida_especifica_id,lote,descripcion,marca,unidad_medida,codigo,medida,origen,legacy_propuesta_id,created_at,updated_at
271,72,1,,"ZAPATO TIPO SNEAKER PARA CABALLERO COLOR MARRON, CORTE SINTETICO  ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR HUESO, PLANTILLA TEXTIL, DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETAS COLOR CAFE, PESPUNTES VISIBLES,PUNTA REDONDA, SEGÚN MUESTRA ZC07.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
272,73,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR NEGRO,CORTE VACUNO ACABADO PIEL TEXTURIZADA,FORRO TEXTIL,SUELA SINTETICA COLOR HUESO,OCHO OJILLOS PERFORADOS,DOS OJILLOS METALICOS ,AJUSTE DE AGUJETA COLOR NEGRO,DISEÑO LISAR EN LATERALES Y EMPEINE,PESPUNTES VISIBLES,PUNTA OVALADA.SEGÚN MUESTRA ZC21.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
273,74,1,,"ZAPATO CASUAL PARA CABALLERO COLOR NEGRO CORTE VACUNO ACABADO PIEL LISA,FORRO TEXTIL,SUELA SINTETICA COLOR BLANCO/NEGRO, DETALLE DE ORIFICIOS A LOS COSTADOS,SEIS OJILLOS PERFORADOS,DOS OJILLOS METALICOS,AJUSTE DE AGUJETA COLOR NEGRO,CINTA PARA FACILITAR CALZADO,PESPUNTES VISIBLES,PUNTA REDONDA. SEGÚN MUESTRA ZC23.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
274,74,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR CAFE CORTE VACUNO ACABADO PIEL LISA,FORRO TEXTIL,SUELA SINTETICA COLOR HUESO,SEIS OJILLOS PERFORADOS,AJUSTE DE AGUJETA COLOR CAFE,PESPUNTES VISIBLES,PERFORACIONES A LOS COSTADOS,PUNTA OVALADA. SEGÚN MUESTRA ZC25.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
275,75,1,,"ZAPATO CASUAL PARA CABALLERO COLOR CAMEL, CORTE SINTETICO ACABADO TEXTURIZADO EN EMPEINE Y LATERALES, FORRO TEXTIL, SUELA SINTETICA COLOR HUESO,   PLANTILLA TEXTIL,SEIS OJILLOS PERFORADOS Y DOS OJILLOS METALICOS,AJUSTE DE AGUJETA COLOR CAMEL, PUNTERA REDONDA, SEGÚN MUESTRA ZC34.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
276,75,1,,"ZAPATO TIPO SNEAKER PARA CABALLERO COLOR  CAFE, CORTE SINTETICO, ACABADO lLISO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO, PLANTILLA SINTETICA, PESPUNTES VISIBLES, REFUERZO TEXTIL EN PUNTAS Y LATERALES ,DIEZ OJILLOS PERFORADOS,DOS OJILLOS METALICOS, AJUSTE DE AGUJETA COLOR CAFE, PUNTERA REDONDA. SEGÚN MUESTRA ZC33.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
277,76,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR VERDE OLIVO/CAFE CORTE SINTETICO ACABADO TEXTURIZADO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,SEIS OJILLOS PERFORADOS,DOS OJILLOS METALICOS COLOR VERDE, PLANTILLA SINTETICA, AJUSTE DE AGUJETA COLOR CAFE, CON CINTA PARA FACILITAR EL CALZADO,PUNTERA OVALADA, SEGÚN MUESTRA ZC39.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
278,76,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR TAN, CORTE VACUNO ACABADO LISO, FORRO PORCINO, SUELA SINTETICA COLOR BLANCO,PESPUNTES VISIBLES,CON DETALLES DE PUNTOS EN LATERALES, OCHO OJILLOS PERFORADOS, AJUSTE DE AGUJETAS EN COLOR CAFE,CON CINTA PARA FACILITAR CALZADO,PUNTERA REDONDA.SEGÚN MUESTRA ZC44.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:50"
279,76,1,,"ZAPATO CASUAL PARA CABALLERO COLOR MARINO/CAFE CORTE SINTETICO ACABADO TEXTURIZADO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,SEIS OJILLOS PERFORADOS,DOS OJILLOS METALICOS COLOR AZUL, PLANTILLA TEXTIL CON CINTA PARA FACILITAR EL CALZADO,PUNTERA OVALADA, SEGÚN MUESTRA ZC38",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
280,77,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR NEGRO, CORTE SINTETICO ,ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO,OCHO OJILLOS PERFORADOS, AJUSTE DE AGUJETAS COLOR NEGRO, PESPUNTES VISIBLES.PUNTERA REDONDA, SEGÚN MUESTRA ZC49.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
281,77,1,,"ZAPATO TIPO SNEAKER PARA CABALLERO COLOR MARINO, CORTE SINTETICO ,ACABADO TEXTURIZADO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETAS COLOR MARINO,REFUERZO EN PUNTA Y TALON, PESPUNTES VISIBLES.PUNTERA REDONDA, SEGÚN MUESTRA ZC51.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
282,77,1,,"ZAPATO SNEAKER PARA CABALLERO COLOR NEGRO, CORTE SINTETICO ,ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO/GRIS,DIEZ OJILLOS PERFORADOS,DOS OJILLOS METALICOS COLOR NEGRO, AJUSTE DE AGUJETAS COLOR NEGRO,DETALLE TEXTIL EN LATERALES, PESPUNTES VISIBLES.PUNTERA REDONDA, SEGÚN MUESTRA ZC48.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
283,78,1,,"ZAPATO DE VESTIR PARA DAMA TIPO FLAT, COLOR NEGRO, CORTE BOVINO ACABADO PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA  COLOR NEGRO,AJUSTE DE RESORTE EN LA PARTE DEL EMPEINE, PESPUNTES VISIBLES,PUNTERA REDONDA.SEGÚN MUESTRA ZD06.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
284,79,1,,"ZAPATO SNEAKER PARA DAMA COLOR TAN, CORTE VACUNO ACABADO EN PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR BLANCO CON TACON,AJUSTE DE RESORTE EN LATERALES,PLANTILLA DE CERDO, PESPUNTES VISIBLES,CINTA PARA FACILITAR EL CALZADO. SEGÚN MUESTRA ZD32.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
285,79,1,,"ZAPATO DE VESTIR PARA DAMA COLOR DORADO, CORTE VACUNO ACABADO EN PIEL LISA, FORRO SINTETICO ACOJINADO, SUELA SINTETICA COLOR HUESO, CON PLATAFORMA, AJUSTE DE RESORTE EN LATERALES, PLANTILLA  DE CERDO,REFUERZO EN TOBILLO,PESPUNTES VISIBLES.SEGÚN MUESTRA ZD35.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
286,79,1,,"ZAPATO DE VESTIR PARA DAMA COLOR NEGRO CORTE SINTETICO,ACABADO TEXTURIZADO, FORRO SINTETICO ACOJINADO, SUELA SINTETICA COLOR BLANCO, DIEZ OJILLOS PERFORADOS, DOS OJILLOS METALICOS,AJUSTE DE AGUJETA COLOR NEGRO, PESPUNTES VISIBLES, CON DETALLES EN LATERALES.SEGUN MUESTRA ZD28.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
287,79,1,,"SANDALIA PARA DAMA COLOR AZUL MARINO,CORTE VACUNO,ACABADO PIEL LISA, FORRO CERDO, SUELA SINTETICA COLOR GRIS,PLANTILLA DE CERDO,CHINELA CRUZADA,CINCO PERFORACIONES,HEBILLA METALICA,AJUSTE DE RESORTE EN LATERAL,PESPUNTES VISIBLES. SEGUN MUESTRA ZD41.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
288,79,1,,"ZAPATO DE VESTIR PARA DAMA TIPO CONFORT COLOR TAN, CORTE VACUNO ACABADO PIEL LISA, FORRO TEXTIL,SUELA SINTETICA COLOR HUESO,  PLANTILLA DE CERDO, HEBILLA METALICA EN LA PARTE DEL EMPEINE,PESPUNTES VISIBLE.SEGÚN MUESTRA ZD30.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
289,79,1,,"ZAPATO DE VESTIR PARA DAMA TIPO LOAFER COLOR AZUL, CORTE VACUNO ACABADO EN PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA CON TACON COLOR BEIGE, PESPUNTES VISIBLES, PLANTILLA  DE CERDO. SEGÚN MUESTRA ZD37.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
290,79,1,,"ZAPATO DE VESTIR PARA DAMA COLOR NEGRO, CORTE VACUNO ACABADO EN PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR NEGRO, CON TACON, AJUSTE DE RESORTE EN LATERALES, PLANTILLA  DE CERDO,PESPUNTES VISIBLES.SEGÚN MUESTRA ZD06.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
291,80,1,,"RESPIRADOR MEDIA CARA DE DOS FILTROS, PARA PROTECCIÓN MULTI-GAS/VAPORES ORG?NICOS, CON CARTUCHOS INCLUIDOS Y BANDAS EL?STICAS AJUSTABLES. DEBE CUMPLIR CON LA APROBACI?N NIOSH (USA) Y/O KOSHA. SEGÚN MUESTRA AC05",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
292,81,1,,"LINTERNA LED DE MANO RECARGABLE FABRICADA EN PL?STICO, 350 L?MENES, PILA RECARGABLE DE ION LITIO  PROTECCION IPX3 CONTRA AGUA Y POLVO INCLUYE CABLE USB DE CARGA . SEGÚN MUESTRA AC10",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
293,82,1,,"GUANTE DE CARNAZA UNITALLA PARA ELECTRICISTA Y PROCESO DE SOLDADURA LIGERA  , PU?O CORTO CON AJUSTE EN MUÑECA, REFUERZO EN PALMAS. SEGÚN MUESTRA AC38.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
294,83,1,,"MANDIL DE CARNAZA PARA SOLDAR COLOR AMARILLO, CORTE VACUNO, CINTAS PARA AJUSTE DE CINTURA Y CINTA EN CUELLO. SEGÚN MUESTRA AC51.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
295,84,1,,"GUANTE PARA EL FRIO UNISEX, COLOR NEGRO, FABRICADO EN 100% POLIESTER CON FORRO TEXTIL , CON AJUSTADOR  DE HEBILLA, APLICACIONES DE PUNTOS NEGROS EN LA PALMA ANTIDERRAPANTES. SEGÚN MUESTRA AC57.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
296,14,1,,"MOCHILA ERGONOMICA COLOR AZUL MARINO COMPOSICIÓN 100% POLIESTER, CUATRO COMPARTIMIENTOS CON CIERRE, CON ESPACIO PARA LAPTOP, ASA SUPERIOR, RESPALDO Y TIRANTES ACOJINADOS, DOS BOLSAS LATERALES CON MALLA. SEGÚN MUESTRA AC70.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
297,14,1,,"MOCHILA ERGONOMICA COLOR AZUL  ACERO, COMPOSICIÓN 100% POLIESTER, CUATRO COMPARTIMIENTOS CON CIERRE, ASA SUPERIOR, RESPALDO Y TIRANTES ACOJINADOS, DOS BOLSAS LATERALES CON MALLA. SEGÚN MUESTRA AC72.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
298,17,1,,"GORRA TIPO BEISBOLERA EN COLOR BLANCO, COMFECCIONADA EN ALGODON, SEIS GAJOS CON OJILLOS BORDADOS, VICERA RIGIDA COLOR CAF? , AJUSTE DE BROCHE PLASTICO EN PARTE TRASERA SEGÚN MUESTRA AC89",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
299,17,1,,"GORRA TIPO TRUCKER, COMPOSICION EN POLIESTER DISEÑO DE MALLA EN PARTE TRASERA COLOR BLANCO,  FRENTE COLOR CEMENTO  CON 2 GAJOS Y OJILLOS BORDADOS, VISERA RIGIDA COLOR CEMENTO, AJUSTE DE BROCHE PLASTICO PARA AJUSTE EN PARTE TRASERA  . SEGÚN MUESTRA AC89.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
300,17,1,,"GORRA TIPO BEISBOLERA EN COLOR AZUL DETALLES OLEADOS, COMFECCIONADA EN POLIESTER, SEIS GAJOS CON OJILLOS BORDADOS, VICERA RIGIDA COLOR NEGRO , AJUSTE DE BROCHE PLASTICO EN PARTE TRASERA SEGÚN MUESTRA AC91",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
301,17,1,,"GORRA TIPO BEISBOLERA EN COLOR BEIGE TIPO AFELPADO, CONFECCIONADA EN POLIESTER, DE SEIS GAJOS CON OJILLOS BORDADOS, VISERA RIGIDA COLOR BEIGE, AJUSTE DE BROCHE PLASTICO. SEGÚN MUESTRA AC87.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
302,20,1,,"BOTA PARA CABALLERO COLOR ARENA, CORTE SINTETICO ACABADO TEXTURIZADO, FORRO TEXTIL, SUELA SINTETICA COLOR ARENA, CUATRO HERRAJES, DOS CINTAS TEXTILES DE AJUSTE, CUATRO GANCHOS,  AJUSTE DE AGUJETA COLOR ARENA,BULLON SUPERIOR SINTETICO, ACABADO TEXTURIZADO CON CINTA PARA FACILITAR CALZADO, PESPUNTES VISIBLES, FORRO INTERIOR ACOJINADO, GRABADO DE LOGO EN LA PARTE EXTERIOR,SEGUN MUESTRA BC22.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
303,20,1,,"BOTA PARA CABALLERO COLOR CAFE, CORTE SINTETICO FORRO TEXTIL, SUELA SINTETICA COLOR CAFE, SEIS CINTAS TEXTILES PARA AJUSTE,CUATRO GANCHOS METALICOS, AJUSTE DE AGUJETAS COLOR NEGRO Y BLANCO, BULLON SUPERIOR SINTETICO, ACABADO TEXTURIZADO CON CINTA PARA FACILITAR CALZADO, PESPUNTES VISIBLES, FORRO INTERIOR ACOJINADO, GRABADO DE LOGO EN LA PARTE EXTERIOR.SEGÚN MUESTRA BC18",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
304,85,1,,"BOTA PARA CABALLERO COLOR CHOCOLATE, ACABADO PIEL LISA, CORTE VACUNO, FORRO TEXTIL, SUELA SINTETICA COLOR CAF?, CON BULL?N TEXTURIZADO COLOR TABACO, CATORCE OJILLOS METALICOS COLOR CAF?, AJUSTE DE AGUJETA COLOR CHOCOLATE, FORRO INTERIOR ACOJINADO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGUN MUESTRA BC44.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
305,85,1,,"BOTA PARA CABALLERO COLOR AZUL MARINO, ACABADO TIPO NOBUCK,CORTE SINTETICO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCA, SIN BULL?N, DOS OIJILLOS METALICOS COLOR NATURAL, SEIS OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR AZUL MARINO, CINTA PARA FACILITAR EL CALZADO, FORRO INTERIOR ACOJINADO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGUN MUESTRA BC42.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
306,86,1,,"BOTA PARA DAMA COLOR CAFE, CORTE VACUNO PIEL LISA, FORRO TEXTIL, SUELA SINTETICA COLOR CAF?, BULL?N PIEL ACABADO LISO, DOCE OJILLOS METALICOS, AJUSTE DE AGUJETA COLOR CAF?, PESPUNTES VISIBLES, CINTA PARA FACILITAR CALZADO,GRABADO DE LOGO EN PARTE EXTERIOR. SEGÚN MUESTRA BD12",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
307,25,1,,"BOTA PARA DAMA COLOR ARENA,CORTE VACUNO, ACABADO PIEL NOBUK, FORRO TEXTIL ACOJINADO SUELA SINTETICA COLOR GRIS, BULLON  ACABADO PIEL LISA, SEIS OJILLOS METALICOS COLOR BEIGE, AGUJETA COLOR BEIGE, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGUN MUESTRA BD13",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
308,25,1,,"BOTA PARA DAMA COLOR MIEL, CORTE VACUNO ACABADO PIEL CRAZY,FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,BULLON ACABADO GAMUZA,DOCE OJILLOS METALICOS,AJUSTE DE AGUJETA COLOR CAFE,PESPUNTES VISIBLES,GRABADO DE LOGO EN PARTE EXTERIOR.SEGÚN MUESTRA BD16",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
309,87,1,,"BOTA PARA DAMA COLOR CAFE, CORTE VACUNO,  ACABADO PIEL NOBUK,  FORRO TEXTIL, SUELA SINTETICA COLOR BEIGE, OCHO OJILLOS METALICOS Y DOS HERRAJES METALICOS , CIERRE EN LATERAL INTERNO, AHUJETA COLOR CAF?, BULLON ACABADO PIEL NOBUK, INTERIOR ACOJINADO, GRABADO DE LOGO EN LA PARTE EXTERIOR, PESPUNTES VISIBLES. SEGÚN MUESTRA BD35",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
310,26,1,,"BOTA PARA DAMA COLOR CANELA,  CORTE VACUNO, ACABADO PIEL TEXTURIZADA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR CHOCOLATE, PLANTILLA DE CERDO, AJUSTE DE CIERRESEN LATERALES, BULLON ACABADO NOBUK, CON CINTA PARA FACILITAR EL CALZADO, PESPUNTES VISIBLES, SEGUN MUESTRA BD39",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
311,88,1,,"BLUSA DE MEZCLILLA MANGA LARGA PARA DAMA EN COLOR AZUL CLARO, CONFECCIONADA EN ALGODÓN, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, FALDON CURVO, BOTONES EN LA PARTE DELANTERA, CUELLO SPORT, ALETILLA, PINZAS DELANTERAS Y TRASERAS. SEGÚN MUESTRA BM01.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
312,88,1,,"BLUSA DE MEZCLILLA MANGA LARGA PARA DAMA EN COLOR AZUL STONE, CONFECCIONADA EN ALGODÓN, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, FALDON CURVO, BOTONES EN LA PARTE DELANTERA, CUELLO SPORT, ALETILLA, PINZAS DELANTERAS Y TRASERAS. SEGÚN MUESTRA BM02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
313,89,1,,"BLUSA DE VESTIR PARA DAMA SIN MANGA,DISEÑO FLORAL MULTICOLOR, CONFECCIONADA EN TELA 100%POLIESTER, CUELLO MAO CON CADENA DE AJUSTE, PINZAS EN CUELLO, FALDON CURVO, ESCOTE EN V EG?N MUESTRA BV04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
314,89,1,,"BLUSA DE VESTIR PARA DAMA,SIN MANGA TERMINADA EN SOLAPA, COLOR AZUL MARINO, CONFECCIONADA EN TELA 100%POLIESTER, CUELLO REDONDO,ABERTURA Y BOTON DE AJUSTE, DOS PINZAS AL FRENTE A LA ALTURA DEL PECHO, PRETINA ANCHA CON CINTA DE AJUSTE .SEGÚN MUESTRA BV06.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
315,31,1,,"BLUSA DE VESTIR PARA DAMA MANGA LARGA, COLOR AZUL MULTI DEGRADADO, CONFECCIONADA EN TELA 100% POLIESTER, CUELLO TIPO SSPORT, ESCOTE ""V,CUATRO BOTONES EN LA PARTE DE AL FRENTE COLOR PLATA,PINZA EN LA PARTE TRASERA, PU?OS FUSIONADOS CON UN BOTON DE AJUSTE COLOR PLATA PLIEGUES EN  MANGA. SEGÚN MUESTRA BV30.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
316,31,1,,"BLUSA DE VESTIR PARA DAMA, MANGA CORTA, COLOR CORAL,DISEÑO LISO,CONFECCIONADA EN TELA 100% POLIESTER, CUELLO REDONDO, CON ESCOTE EN ""V""CON CINTA DE AJUSTE, RESORTE ALREDEDOR DE LA CINTURA PARA AJUSTE. SEGÚN MUESTRA BV23.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
317,32,1,,"BLUSA DE VESTIR PARA DAMA MANGA LARGA COLOR PERLA  CONFECCIONADA EN TELA 100% POLIESTER,CUELLO EN ESCOTE ""V"" CON DETALLE DE CINTA DECORATIVA,UNA CADENA DECORATIVA EN CINTA,PU?OS FUSIONADOS CON UN BOTON. SEGÚN MUESTRA BV36",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
318,33,1,,"BLUSA DE VESTIR PARA DAMA,  COLOR BLANCO, ESTAMPADO FLOREADO MULTICOLOR, COMPOSICION 100% POLIESTER,  MANGA CORTA CON OLANES, ESCOTE EN V, 5 BOTONES SIMULADOS AL FRENTE.SEGUN MUESTRA BV58.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
319,33,1,,"BLUSA DE VESTIR PARA DAMA MANGA CORTA,EN COLOR BLANCO,ESTAMPADO EN HOJAS DE COLOR AZUL MARINO/NARANJA,COMPOSICIÓN 92% POLIESTER 8% SPANDEX , CUELLO REDONDO, ESCOTE EN ""V"", REFUERZO EN  ESCOTE, UNA PINZA EN LA PARTE BAJA DEL ESCOTE. SEGUN MUESTRA BV52.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
320,33,1,,"BLUSA DE VESTIR PARA DAMA MANGA CORTA TERMINADA EN OLAN, COLOR AZUL MARINO, ESTAMPADO EN PETALOS  COLOR BLANCO, COMPOSICIÓN  92% POLIESTER 8% SPANDEX,CUELLO TIPO MAO CON DOS CINTAS DE AJUSTE, ESCOTE EN ""V"".SEGUN MUESTRA BV54.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
321,34,1,,"BLUSA DE VESTIR PARA DAMA,  COLOR BLANCA, CON  CON ESTAMPADO FLOREADO COLOR AZUL, COMPOSICION, 100% POLIESTER,  MANGA LARGA, PU?O FUSIONADO CON BOTON DE AJUSTE, BOTON CON CINTA PARA AJUSTE DE MANGA, CUELLO TIPO SOLAPA, SEIS BOTONES AL FRENTE PARA AJUSTE COLOR NEGRO,  DOS PINZAS AL FRENTE Y DOS EN ESPALDA .SEGUN MUESTRA BV65",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
322,34,1,,"BLUSA DE VESTIR PARA DAMA,  COLOR AZUL CIELO , CON  ESTAMPADO DE DIAMANTES EN COLOR BLANCO, COMPOSICION, 60% ALGODON, 40% POLIESTER,  MANGA LARGA, CUELLO FUSIONADO, PU?O FUSIONADO CON TRIPLE BOTON DE AJUSTE Y DOS PINZAS, CUELLO TIPO SOLAPA, SIETE BOTONES AL FRENTE PARA AJUSTE COLOR BLANCO, BOTON DE REPUESTO, CUATRO PINZAS AL FRENTE Y DOS EN ESPALDA, ABERTURAS EN LATERALES .SEGUN MUESTRA BV68",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
323,90,1,,"CONJUNTO DE 3 PIEZAS PARA DAMA: SACO CONFECCIONADO EN TELA  POLIESTER, FORRO POLIESTER, CUELLO TIPO MAO CON BIES AZUL MARINO, COLOR BLANCO CON DETALLES MULTICOLOR, DOS BOLSAS SIMULADAS AL FRENTE A LA ATURA DEL ABDOMEN, PINZAS AL FRENTE A LA ALTURA DEL PECHO, TRES COSTURAS EN LA PARTE DE ATRAS. FALDA: CONFECCIONADA EN TELA  93% P0LIESTER 7% ELASTANO, COLOR GAZUL REY, CORTE RECTO,  CIERRE METALICO Y BOTON DE AJUSTE. BLUSA: CONFECCIONADA EN TELA 100% POLIESTER, COLOR BLANCO, CUELLO REDONDO, MANGA CORTA, ENCAJE DECORATIVO AL FRENTE, CINTAS DE AJUSTE EN CINTURA. SEGÚN MUESTRA CP03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
324,91,1,,"CHALECO PARA CABALLERO COLOR CAF? CLARO, CONFECCIONADO EN TELA 100%  POLIESTER, FORRO POLIESTER, CAPITONADO HORIZONTAL, CUELLO ALTO, DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METALICO AL FRENTE. SEGÚN MUESTRA CHALC04",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
325,92,1,,"CHALECO PARA CABALLERO COLOR OLIVO, FORRO POLIESTER, CONFECCIONADO EN TELA 100% POLIESTER, CAPITONADO EN ROMBOS, CUELLO ALTO, DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METLICO AL FRENTE, BOLSA OCULTA DE LADO IZQUIERDO. SEGÚN MUESTRA CHALC09",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
326,93,1,,"CHALECO PARA CABALLERO COLOR ROJO, CONFECCIONADO EN TELA 100%  POLIESTER, FORRO POLIESTER, CUELLO ALTO , DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METALICO AL FRENTE, DOS BOLSAS OCULTAS EN INTERIOR A LA ALTURA DEL ABDOMEN. SEGÚN MUESTRA CHALC10",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:51"
327,94,1,,"CHALECO PARA DAMA COLOR AZUL MARINO, CONFECCIONADO EN TELA 100% POLIESTER, FORRO POLIESTER , CON DETALLES EN LINEAS PUNTEADAS, BOLSAS EN AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METALICO ALFRENTE, REPELENTE AL AGUA.SEGUN MUESTRA CHALD04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
328,94,1,,"CHALECO PARA DAMA COLOR OLIVO, CONFECCIONADO EN TELA 100% POLIESTER, FORRO POLIESTER, CORTE CON SILUETA, CAPITONADO HORIZONTAL, BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METALICO ALFRENTE, CUELLO TIPO MAO, CON RESORTE EN LA PARTE DE ATRAS, REPELENTE AL AGUA.SEGUN MUESTRA CHALD06",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
